advertiser_id,platform,location_at,latitude,longitude,altitude,horizontal_accuracy,vertical_accuracy,speed,publisher_id,model,day
9,1,1581533138,40.760785,-73.972336,21.3,26.5,0,-1,4,20,5
29,0,1582115349,40.7294692,-73.9768631,0,50,-1,0,3,2,12
13,1,1581717722,40.747847,-73.987008,17.5,65,0,-1,4,23,7
19,1,1582315982,40.714735,-73.997866,11,219.6,0,-1,4,22,14
25,1,1582148497,40.786122,-73.981108,17.1,65,0,-1,4,16,12
35,1,1582165063,40.752694,-74.003149,7.5,65,0,-1,4,21,13
35,1,1581895762,40.752835,-74.003184,7.5,65,0,-1,4,21,9
28,0,1581294342,40.7121508,-73.9872972,-5.700000286,30.1,-1,0,0,6,3
6,1,1581616825,40.758586,-73.973059,22.5,65,0,-1,4,16,6
49,1,1581467136,40.76554,-73.978177,25.9,65,0,-1,4,25,5
18,0,1581552993,40.7626759,-73.9492696,-11.29999924,15.5,0,0,4,10,6
36,1,1581470913,40.709998,-73.997562,6.2,65,0,-1,4,21,5
4,0,1581327536,40.7669955,-73.983991,77.5,17.7,5.0999985,0,5,4,3
41,1,1582198046,40.76560014,-73.99192866,9.130274773,65,0,-1,4,19,13
17,1,1581502389,40.777518,-73.948951,16.2,65,0,-1,4,21,5
15,1,1581176950,40.836458,-73.943949,28.1,65,0,-1,4,26,1
12,1,1581518770,40.710015,-73.995372,5,50.2,0,-1,4,15,5
28,0,1581667459,40.7121556,-73.9872918,-5.700000286,16.3,-1,0,0,6,7
44,1,1582193733,40.728473,-73.981784,8.2,20,0,-1,4,24,13
45,0,1581676684,40.7972943,-73.9486841,56.5,15.8,0,0,4,9,7
36,1,1581488575,40.709963,-73.997625,6.5,65,0,-1,4,21,5
20,1,1581135924,40.725351,-73.996396,14.9,65,0,-1,4,12,1
12,1,1581621358,40.713092,-73.997231,10.5,65,0,-1,4,15,6
4,0,1582240866,40.7667265,-73.9840465,78,16.3,8.799995,0,5,4,13
42,0,1582040606,40.729051,-74.0013825,-26.39999962,15.4,-1,0,0,7,11
17,1,1582317815,40.776352,-73.95027,20.7,65,0,-1,4,21,14
47,1,1582023264,40.769697,-73.991716,4.3,177,0,-1,4,24,11
47,1,1581235848,40.768739,-73.991186,8.8,65,0,-1,4,24,2
3,1,1582302982,40.721291,-73.975565,7.1,65,0,-1,4,17,14
12,1,1581895382,40.713508,-73.992623,12.1,65,0,-1,4,15,9
43,1,1581130369,40.74464798,-73.98011283,17.10363197,65,0,-1,4,16,1
48,1,1581598191,40.769149,-73.951576,11.7,65,0,-1,4,23,6
14,1,1581225325,40.7428,-73.980262,16.6,65,0,-1,4,22,2
32,1,1581632551,40.743696,-73.971864,10,15.2,0,7.13266513,4,23,6
22,1,1581805225,40.79622,-73.961685,29.1,65,0,-1,4,25,8
42,0,1581523757,40.7290564,-74.0013901,-26.39999962,15.9,-1,0,0,7,5
15,1,1582308270,40.836437,-73.943931,41.8,20,0,-1,4,26,14
31,0,1581282906,40.8236137,-73.9396495,-27.39999962,16.4,0,0,4,11,2
31,0,1581327259,40.8241805,-73.9381262,-20.29999924,16.1,0,0.069543466,4,11,3
10,1,1582233577,40.743445,-73.986395,12.3,65,0,-1,4,13,13
29,0,1581708404,40.7603381,-73.9881426,-20.39999962,32.9,2,0,3,2,7
7,1,1581440074,40.765177,-73.952188,5.9,10,0,8.359999657,1,16,4
4,0,1582233799,40.766711,-73.9840677,78,15.7,2,0,5,4,13
28,0,1581789637,40.7121677,-73.9872938,-5.700000286,16,-1,0,0,6,8
15,1,1581541415,40.839635,-73.940799,51.9,50,0,6.369999886,4,26,5
27,0,1581557983,40.804123,-73.9682231,0,16,-1,0,7,8,6
34,0,1582225706,40.7644227,-73.9749517,-16,107.9,0,1.085815,4,3,13
37,0,1582203066,40.7473008,-73.9817137,-10.29999924,24.9,0,0.4259145,4,8,13
38,0,1581716710,40.7633267,-73.9704547,0,17.9,-1,0,6,0,7
34,0,1581594033,40.7642729,-73.9769252,-18,22.7,0,0,4,3,6
3,1,1581280962,40.717559,-73.994178,11.5,5,0,5.730000019,4,17,2
27,0,1582016701,40.8040644,-73.9682166,0,17.3,-1,0,7,8,11
42,0,1581435575,40.7290427,-74.0013793,-26.89999962,26.2,-1,0,0,7,4
19,1,1582327139,40.714735,-73.997866,11,65,0,-1,4,22,14
2,1,1581647997,40.816457,-73.938205,11.6,65,0,-1,4,14,7
3,1,1581360111,40.717622,-73.997845,11.4,65,0,-1,4,17,3
32,1,1581665935,40.706693,-74.016662,5.2,65,0,-1,4,23,7
37,0,1582031404,40.7610274,-73.9711118,30.56555176,32.4,0,0.60548824,4,8,11
13,1,1582132901,40.755919,-73.986795,19.9,65,0,-1,4,23,12
23,1,1581174856,40.780015,-73.976737,24.8,10,0,0.579999983,4,16,1
22,1,1581316048,40.822638,-73.948524,35.2,65,0,-1,4,25,3
22,1,1582064966,40.823976,-73.944772,26.8,65,0,-1,4,25,11
9,1,1581805385,40.766694,-73.980482,30.1,31.2,0,-1,4,20,8
18,0,1581837006,40.7626774,-73.9492596,-11.29999924,15.2,0,0,4,10,9
37,0,1581529604,40.7636816,-73.9770766,-17.89999962,34.9,0,10.128216,4,8,5
25,1,1581564181,40.785946,-73.981011,14.8,30,0,0,4,16,6
46,0,1581966350,40.7779492,-73.9587184,-6.200000286,25.1,0,0,4,1,10
40,1,1582155517,40.765103,-73.952022,2.7,10,0,15.18999958,4,13,12
3,1,1582009161,40.721143,-73.975412,7.5,32.3,0,-1,4,17,11
38,0,1581970823,40.7632992,-73.9705015,-12.39999962,15.9,-1,0,6,0,10
10,1,1581285896,40.745898,-73.988306,11.1,22.8,0,-1,4,13,2
30,1,1581692267,40.836654,-73.944555,37.2,65,0,-1,4,24,7
18,0,1581704527,40.7626897,-73.9492578,-10.29999924,15.8,0,0,4,10,7
41,1,1582228165,40.73535792,-73.99165572,12.12990836,24,0,0.714624465,4,19,13
29,0,1581564025,40.7295993,-73.9769122,-18.29999924,15,2,0,7,2,6
18,0,1581986849,40.7623064,-73.9495523,-11.39999962,15.6,0,0.15121724,4,10,11
37,0,1581529742,40.7623621,-73.972552,-19.69999886,63.5,0,3.8623023,4,8,5
28,0,1582257103,40.7257351,-73.9835749,-30.60000038,15.1,-1,0,0,6,14
14,1,1582272888,40.742864,-73.980226,16.8,65,0,-1,4,22,14
37,0,1581768603,40.7350834,-73.9942524,-22.89999962,25.1,0,9.760433,4,8,8
30,1,1581626710,40.836684,-73.94456,35.4,65,0,-1,4,24,6
18,0,1582001204,40.7626733,-73.9492869,-10.29999924,15.7,0,0,4,10,11
37,0,1581950383,40.770202,-73.9475566,8.900000572,10.4,0,21.340166,4,8,10
21,1,1581721687,40.746506,-73.980992,23.2,65,0,-1,2,20,7
34,0,1582225732,40.7639272,-73.9744249,-10.59999943,52.5,0,2.2551427,4,3,13
21,1,1581750687,40.747342,-73.985953,21.1,65,0,-1,2,20,8
24,1,1582093789,40.829195,-73.946169,37.1,65,0,-1,4,23,12
4,0,1582093072,40.7678433,-73.9890633,0,500,-1,0,5,4,12
44,1,1581935183,40.728694,-73.981767,5.8,33.5,0,0,4,24,10
40,1,1582253980,40.798413,-73.929574,2.2,10,0,3,4,13,14
43,1,1581993387,40.74448852,-73.97993032,17.30087662,65,0,-1,4,16,11
31,0,1581212826,40.8240236,-73.9382075,-20.29999924,15.4,0,0,4,11,2
21,1,1581642093,40.747342,-73.985953,21.5,65,0,-1,2,20,7
29,0,1582194799,40.7294735,-73.9768446,-6.300000191,16.7,9.4,0,3,2,13
10,1,1581355012,40.743387,-73.986056,15,65,0,-1,4,13,3
37,0,1581612264,40.7612626,-73.9745237,-16.19999886,28.9,0,3.3878253,4,8,6
15,1,1581538644,40.863163,-73.920192,38,65,0,-1,4,26,5
29,0,1581933400,40.7296496,-73.9768502,-27.69999886,17.7,2,0,3,2,10
43,1,1581260490,40.7444708,-73.97981565,15.70739365,30,0,0,4,16,2
45,0,1581424702,40.7972891,-73.9486678,55.89999771,15.3,0,0,4,9,4
7,1,1581137404,40.772706,-73.952396,11.9,10,0,8.06000042,1,16,1
5,1,1581291634,40.754748,-73.984068,23.7,65,0,-1,4,14,2
29,0,1581134104,40.7294921,-73.9768559,-18.29999924,16.6,9.5,0,3,2,1
36,1,1582001834,40.709916,-73.997548,6.4,65,0,-1,4,21,11
46,0,1581717766,40.7732533,-73.9601301,-17.60000038,16.6,0,5.6704926,4,1,7
7,1,1581535232,40.765509,-73.960366,22.2,10,0,0,1,16,5
34,0,1581895836,40.7809709,-73.9453192,0,16.1,0,0,4,3,9
43,1,1581731520,40.74449016,-73.97981197,15.29574203,30,0,0,4,16,8
0,1,1582108796,40.715907,-73.993243,14.1,65,0,-1,4,18,12
34,0,1582063082,40.7809608,-73.9453311,0,15.9,0,0,4,3,11
41,1,1582186286,40.76562415,-73.99195755,9.020175176,26.1,0,-1,4,19,13
21,1,1581811483,40.732122,-73.987478,11.2,65,0,-1,2,20,9
23,1,1581531397,40.760697,-73.983501,20.1,65,0,-1,4,16,5
11,0,1581660135,40.8359219,-73.944983,0,300,0,0,4,27,7
22,1,1581365422,40.842497,-73.943998,29.4,65,0,-1,4,25,3
25,1,1581331834,40.786117,-73.981064,16.8,65,0,-1,4,16,3
12,1,1581551366,40.710064,-73.995552,5.9,65,0,-1,4,15,5
28,0,1581942177,40.7121722,-73.9872827,-5.700000286,16.3,-1,0,0,6,10
37,0,1581846228,40.717904,-74.0000861,-30,12.6,0,0.13021694,4,8,9
3,1,1582208050,40.71763,-73.997916,11.1,65,0,-1,4,17,13
42,0,1582292326,40.729033,-74.0013978,-26.69999886,23.3,-1,0,0,7,14
36,1,1581966509,40.718341,-73.994488,12.4,65,0,-1,4,21,10
46,0,1582127846,40.7737356,-73.959869,-22.39999962,15.8,0,0,4,1,12
27,0,1581554905,40.8041085,-73.9681622,0,15.6,-1,0,7,8,6
34,0,1581531975,40.7659947,-73.980915,-10.39999962,23.1,0,0,4,3,5
39,1,1582322381,40.806844,-73.960406,45,65,0,-1,4,20,14
31,0,1581428325,40.8237002,-73.9373384,-23.76187134,7.3,0,9.147285,4,11,4
0,1,1582013280,40.715967,-73.993276,14.1,29.4,0,-1,4,18,11
42,0,1581267635,40.7323589,-74.0007954,-28.89999962,15.8,-1,0,0,7,2
11,0,1581532791,40.8364862,-73.9446157,0,500,0,0,4,27,5
34,0,1581952762,40.8158696,-73.9572767,-25.69999886,13,0,3.73189,4,3,10
27,0,1582093822,40.8041579,-73.9682831,0,34.2,-1,0,7,8,12
31,0,1581914823,40.8240301,-73.9382002,-20.10000038,15,0,0,4,11,10
12,1,1581943827,40.710017,-73.995521,5,48.2,0,-1,4,15,10
16,1,1581864436,40.709401,-73.994112,6.1,10,0,22.73999977,4,15,9
13,1,1581617838,40.767782,-73.964293,28.2,65,0,-1,4,23,6
29,0,1581708778,40.7601382,-73.9880422,-20.29999924,28.5,2,0,3,2,7
34,0,1581698731,40.7662011,-73.980664,-7.799999714,16.7,0,0.047865145,4,3,7
49,1,1581185280,40.765553,-73.978233,26.2,65,0,-1,4,25,1
37,0,1582211189,40.7219753,-73.9746382,-25.89999962,8.4,0,12.916842,4,8,13
23,1,1581287488,40.766705,-73.982542,28.1,65,0,-1,4,16,2
46,0,1581459948,40.7776505,-73.9610549,-7.400000095,17.1,0,0,4,1,4
36,1,1582316073,40.709999,-73.997531,6,65,0,-1,4,21,14
24,1,1581745521,40.82026,-73.935591,0.5,14.3,0,5.179449819,4,23,8
1,1,1581499984,40.80783,-73.959465,43,65,0,-1,4,22,5
7,1,1581785596,40.786395,-73.940389,5.3,65,0,-1,1,16,8
3,1,1581947098,40.717897,-73.997192,8.9,5,0,0.810000002,4,17,10
3,1,1581881777,40.717531,-73.999531,10,65,0,-1,4,17,9
46,0,1582077154,40.7896079,-73.9461473,-29.10000038,16.8,0,0,4,1,12
34,0,1582029916,40.7660159,-73.9809121,-8.5,30.2,0,0.38093635,4,3,11
25,1,1581360917,40.750756,-73.976582,22.9,20,0,-1,4,16,3
37,0,1581172837,40.7508301,-73.9918253,-21.60000038,55.2,0,7.171045,4,8,1
26,1,1581166782,40.810484,-73.959226,29.5,20,0,-1,4,17,1
2,1,1581657709,40.816477,-73.938419,8.3,65,0,-1,4,14,7
45,0,1581567930,40.7972827,-73.9486801,56.5,15.7,0,0,4,9,6
14,1,1581130472,40.742894,-73.980294,16.7,65,0,-1,4,22,1
23,1,1581634760,40.758464,-73.973067,21,25,0,1.340000033,4,16,6
37,0,1581604158,40.7098244,-74.0060725,-25.19999886,19.7,0,0.01993577,4,8,6
3,1,1582200400,40.721069,-73.975351,5.9,65,0,-1,4,17,13
37,0,1581387639,40.7637614,-73.9775102,-16,49,0,3.6249785,4,8,4
46,0,1582242954,40.7782049,-73.9584255,0,17.4,0,0,4,1,13
4,0,1582226165,40.7554296,-73.9750252,0,16.7,-1,0,5,4,13
1,1,1582063000,40.776997,-73.982522,25.1,15,0,0.973062048,4,22,11
31,0,1582266363,40.8238828,-73.9382329,0,15.7,0,0,4,11,14
2,1,1581793777,40.818283,-73.937693,11.2,65,0,-1,4,14,8
17,1,1582301567,40.767897,-73.964071,28.8,65,0,-1,4,21,14
1,1,1581885694,40.807813,-73.959368,43.5,65,0,-1,4,22,9
47,1,1582321787,40.76393,-73.970272,18,14.2,0,3.088157797,4,24,14
0,1,1581439386,40.715884,-74.007156,10.1,20,0,-1,4,18,4
49,1,1581125847,40.765702,-73.97824,24.9,200,0,0,4,25,1
29,0,1582035541,40.7601248,-73.9881576,0,16,-1,0,3,2,11
3,1,1581643222,40.717532,-73.997935,11,65,0,-1,4,17,7
39,1,1581620154,40.757977,-73.989338,17.8,65,0,-1,4,20,6
34,0,1581593676,40.7601067,-73.9675355,-18.89999962,28.9,0,0.39109936,4,3,6
21,1,1581261009,40.754385,-73.984338,23.1,65,0,-1,2,20,2
47,1,1581170772,40.768689,-73.991275,8,36.8,0,-1,4,24,1
9,1,1581661436,40.766697,-73.98036,27.6,26.2,0,-1,4,20,7
25,1,1582122245,40.781913,-73.963237,26.9,5,0,13.51000023,4,16,12
21,1,1582307388,40.746697,-73.980403,22.4,65,0,-1,2,20,14
34,0,1582148880,40.7809568,-73.9453656,0,16,0,0,4,3,12
28,0,1581916445,40.7121667,-73.9872929,-5.5,15.1,-1,0,0,6,10
28,0,1582038942,40.7121676,-73.9872828,-5.599999905,15.2,-1,0,0,6,11
33,1,1581762684,40.78688,-73.94349,7.8,20,0,-1,4,14,8
34,0,1581420685,40.7588831,-73.9590097,-22,23.6,0,0.29473504,4,3,4
25,1,1582230586,40.782817,-73.963621,29.7,10,0,7.920000076,4,16,13
31,0,1581514566,40.8245329,-73.9369017,-28.29999924,22.4,0,8.446674,4,11,5
9,1,1582121990,40.755657,-73.979222,23.6,65,0,-1,4,20,12
29,0,1582300753,40.7601857,-73.9882415,-20.19999886,60,2,0,3,2,14
41,1,1581800779,40.7671507,-73.99010177,13.54070632,26.6,0,-1,4,19,8
30,1,1582148517,40.759166,-73.978523,24.2,65,0,-1,4,24,12
46,0,1581980093,40.7748825,-73.962739,0,16.1,0,0,4,1,10
2,1,1581933362,40.816448,-73.938448,9.1,65,0,-1,4,14,10
9,1,1581393888,40.766631,-73.980444,28.7,65,0,-1,4,20,4
35,1,1581268960,40.752702,-74.003169,8.1,65,0,-1,4,21,2
27,0,1581159677,40.8041182,-73.9682163,0,17.1,-1,0,7,8,1
16,1,1582160966,40.729218,-73.971831,0,10,0,20.93000031,4,15,13
29,0,1581730333,40.7295868,-73.9768986,-15.60000038,15.8,2.8999996,0,3,2,8
38,0,1581181511,40.7633836,-73.9704324,-10.59999943,16,-1,0,6,0,1
37,0,1581947443,40.7681084,-73.9704312,-12.93469238,6.4,0,0.014805005,4,8,10
24,1,1581260088,40.828931,-73.946844,35.4,71,0,-1,4,23,2
17,1,1581508382,40.778987,-73.949181,16.3,224,0,-1,4,21,5
49,1,1581318771,40.765597,-73.978259,26,65,0,-1,4,25,3
23,1,1581803542,40.781197,-73.980141,28.1,25,0,0.790000021,4,16,8
13,1,1581717758,40.74786,-73.986987,17,65,0,-1,4,23,7
28,0,1582223237,40.7121999,-73.987272,-5.800000191,29.3,-1,0,0,6,13
37,0,1581847510,40.7550227,-73.9733329,-19.10000038,74,0,0.10761611,4,8,9
3,1,1581279925,40.726201,-73.977284,3.2,10,0,2.880000114,4,17,2
26,1,1581330155,40.81039,-73.95933,29.2,65,0,-1,4,17,3
28,0,1581869669,40.7121898,-73.9872929,-5.700000286,15.7,-1,0,0,6,9
49,1,1582280912,40.76558,-73.978173,26.1,65,0,-1,4,25,14
46,0,1581169551,40.7880514,-73.9452699,0,22.4,0,0,4,1,1
28,0,1582142347,40.7121761,-73.9872858,-5.700000286,15.6,-1,0,0,6,12
9,1,1581428963,40.766405,-73.980234,29.7,65,0,-1,4,20,4
37,0,1581509461,40.7704604,-73.9642948,-10.89999962,13.4,0,0.52948487,4,8,5
43,1,1581124443,40.74451191,-73.97997592,18.17296982,50,0,0.709999979,4,16,1
23,1,1581722100,40.777165,-73.97906,26.5,65,0,-1,4,16,7
24,1,1581181404,40.829275,-73.946126,40.1,56.4,0,0.830497205,4,23,1
16,1,1582123075,40.80659,-73.933382,2,10,0,19.55999947,4,15,12
18,0,1581899130,40.7626524,-73.9492928,-10.29999924,15.8,0,8.70E-05,4,10,10
3,1,1582128554,40.716602,-73.998889,10.6,20,0,-1,4,17,12
3,1,1581311365,40.721275,-73.975681,5.7,65,0,-1,4,17,3
31,0,1581701774,40.8240322,-73.9382159,-20,15.1,0,0,4,11,7
26,1,1581932050,40.810405,-73.95928,29,65,0,-1,4,17,10
46,0,1582309162,40.7763331,-73.9640857,0,500,0,0,4,1,14
34,0,1581676549,40.7809614,-73.945304,0,15.7,0,0,4,3,7
10,1,1581515908,40.710695,-74.009192,14.6,65,0,-1,4,13,5
31,0,1581124155,40.8241968,-73.9378604,-20.29999924,44,0,0,4,11,1
1,1,1582042843,40.775081,-73.977057,28.2,65,0,-1,4,22,11
24,1,1582120896,40.829203,-73.946104,35.2,18.1,0,0,4,23,12
31,0,1581714052,40.7950859,-73.9212698,-14.10314941,3.2,0,0.9007837,4,11,7
26,1,1581213735,40.810286,-73.963922,39.1,65,0,-1,4,17,2
33,1,1581847691,40.786882,-73.943494,7.8,20,0,-1,4,14,9
36,1,1581187282,40.717504,-73.991722,12.1,65,0,-1,4,21,1
21,1,1582136000,40.747487,-73.978234,19.3,65,0,-1,2,20,12
28,0,1582215223,40.7123106,-73.9873853,-5.700000286,16.5,-1,0,0,6,13
4,0,1582005964,40.7668195,-73.9840715,0,17.5,-1,0,5,4,11
26,1,1581672270,40.810482,-73.95924,28.5,20,0,-1,4,17,7
33,1,1581336231,40.786883,-73.943552,6.9,65,0,-1,4,14,3
46,0,1581510900,40.7878919,-73.9451827,0,32,0,0,4,1,5
31,0,1581800589,40.8159311,-73.9470881,-6.138549805,5.5,0,0.15366188,4,11,8
34,0,1581679189,40.778004,-73.9456753,-33.71685791,20.4,0,10.34,4,3,7
15,1,1581778909,40.836447,-73.943935,41.6,20,0,-1,4,26,8
19,1,1582063979,40.714735,-73.997866,11,65,0,-1,4,22,11
3,1,1581391185,40.72114,-73.975491,5.7,65,0,-1,4,17,4
9,1,1581341687,40.766545,-73.979467,28.8,65,0,-1,4,20,3
28,0,1581861412,40.7122037,-73.9872916,-5.700000286,15.4,-1,0,0,6,9
38,0,1582245517,40.7636007,-73.9704195,0,16,-1,0,6,0,14
42,0,1582063021,40.7323719,-74.0007791,-29.10000038,15.6,-1,0,0,7,11
46,0,1582145776,40.7741427,-73.9629151,0,17,0,0,4,1,12
46,0,1581633094,40.7770871,-73.9593042,-4.900000095,16.3,0,0,4,1,6
7,1,1581200778,40.783426,-73.955011,31.2,5,0,9.050000191,1,16,1
21,1,1581641686,40.747342,-73.985953,21.3,65,0,-1,2,20,7
9,1,1582315909,40.749435,-73.987557,16,32,0,0.967115462,4,20,14
14,1,1581534844,40.7409,-73.98381,12.8,65,0,-1,4,22,5
49,1,1581300533,40.765583,-73.978211,25.9,65,0,-1,4,25,3
31,0,1581293932,40.8240301,-73.9381994,-20.39999962,15.1,0,0,4,11,3
33,1,1582111232,40.786855,-73.943398,7.1,65,0,-1,4,14,12
30,1,1582042202,40.838469,-73.945983,40.3,14.2,0,6.484219827,4,24,11
21,1,1582247360,40.743632,-73.986782,29.1,65,0,-1,2,20,14
37,0,1581171519,40.7669204,-73.9668858,-18,14.1,0,11.917425,4,8,1
14,1,1581680094,40.742888,-73.980145,17,65,0,-1,4,22,7
29,0,1582114447,40.7294692,-73.9768631,0,50,-1,0,3,2,12
15,1,1581541603,40.835967,-73.943869,39,65,0,-1,4,26,5
24,1,1581881769,40.829253,-73.946143,33.8,65,0,-1,4,23,9
16,1,1581562136,40.725387,-73.972471,5.1,10,0,20.57999992,4,15,6
8,0,1581441646,40.7715393,-73.9562796,-20.29999924,15.5,-1,0,0,5,4
34,0,1581783209,40.7809609,-73.945351,0,16.1,0,0.13248752,4,3,8
3,1,1581443545,40.717484,-73.997744,11.7,65,0,-1,4,17,4
14,1,1582310957,40.742904,-73.980233,17,65,0,-1,4,22,14
9,1,1581169803,40.768771,-73.975215,22.1,65,0,-1,4,20,1
18,0,1581303041,40.762655,-73.9492686,-10.19999981,15.9,0,0,4,10,3
9,1,1581166926,40.779117,-73.962297,29,65,0,-1,4,20,1
14,1,1581257914,40.742824,-73.980071,16.8,65,0,-1,4,22,2
3,1,1581387594,40.721566,-73.976467,0.7,25,0,1.179999948,4,17,4
30,1,1582301658,40.836571,-73.944519,35.3,20,0,-1,4,24,14
35,1,1581398197,40.752748,-74.003191,8.3,33.1,0,-1,4,21,4
28,0,1581966359,40.7121271,-73.987257,-5.700000286,16.5,-1,0,0,6,10
20,1,1581827887,40.710473,-73.992252,8.3,226.9,0,-1,4,12,9
41,1,1582128738,40.77241014,-73.98270966,66.87435357,24.1,0,1.179736376,4,19,12
26,1,1582098908,40.810455,-73.959244,28.8,20,0,-1,4,17,12
8,0,1581939096,40.7705576,-73.9545804,-21.29999924,15.3,-1,0,0,5,10
34,0,1581985694,40.7809734,-73.9453229,0,16,0,0,4,3,11
22,1,1581402234,40.822558,-73.948479,34.8,20,0,-1,4,25,4
24,1,1581171631,40.829157,-73.946076,39.9,14.3,0,-1,4,23,1
40,1,1582227122,40.74448,-73.9712,4,10,0,1.389999986,4,13,13
14,1,1581534358,40.737222,-73.988627,13.4,65,0,-1,4,22,5
34,0,1582212897,40.7660372,-73.9808265,-8.599999428,16.1,0,0,4,3,13
21,1,1581892951,40.724818,-74.002637,7.8,65,0,-1,2,20,9
31,0,1581776005,40.8240094,-73.9386924,-20.60000038,16.6,0,0,4,11,8
28,0,1581763938,40.7121929,-73.9873103,-5.5,15.8,-1,0,0,6,8
34,0,1581671406,40.780956,-73.9453019,0,15.8,0,0,4,3,7
35,1,1582198694,40.748967,-74.00299,5.9,14.2,0,1.267829226,4,21,13
26,1,1582067069,40.81038,-73.9593,29.2,65,0,-1,4,17,11
47,1,1581552046,40.767953,-73.985572,24.9,14.5,0,5.005566183,4,24,6
27,0,1581821460,40.8040812,-73.9681862,-4.300000191,22.6,2,0,7,8,9
28,0,1581251914,40.7121108,-73.9872739,-5.700000286,31.8,-1,0,0,6,2
35,1,1581124163,40.74213,-73.990119,17.2,65,0,-1,4,21,1
38,0,1581463464,40.7635167,-73.9706036,0,17.8,-1,0,6,0,4
2,1,1581333292,40.816365,-73.938447,7.5,65,0,-1,4,14,3
9,1,1581640955,40.766402,-73.980182,30,65,0,-1,4,20,7
21,1,1581610834,40.747514,-73.979613,21.8,65,0,-1,2,20,6
14,1,1581259240,40.741324,-73.983495,12.9,28.1,0,7.400633335,4,22,2
43,1,1581543061,40.75556033,-73.97666742,35.97143936,65,0,-1,4,16,5
28,0,1581877934,40.712154,-73.9872981,-5.700000286,16.1,-1,0,0,6,9
46,0,1581526172,40.7754753,-73.9640837,-10.19999981,15.9,0,0,4,1,5
37,0,1581676790,40.7535853,-73.9850102,-15.10000038,51.9,0,0.12044328,4,8,7
34,0,1581934220,40.780971,-73.9453399,0,16,0,0,4,3,10
46,0,1581161961,40.7878565,-73.9451738,0,17.4,0,0,4,1,1
19,1,1582294074,40.714742,-73.994382,12.7,14.2,0,1.269989455,4,22,14
46,0,1581975431,40.7760382,-73.9603853,0,17.1,0,0,4,1,10
4,0,1581321758,40.7669833,-73.9840078,0,17.9,-1,0,5,4,3
34,0,1581817344,40.7809742,-73.9453324,0,16,0,0,4,3,9
29,0,1581686644,40.760189,-73.9880855,-20.29999924,32.3,2,0,3,2,7
2,1,1582181686,40.769354,-73.987179,26.8,65,0,-1,4,14,13
22,1,1581703337,40.822408,-73.948568,33.6,65,0,-1,4,25,7
34,0,1582026074,40.7617744,-73.9703562,-19,19.3,0,0.08886506,4,3,11
18,0,1581836437,40.7626774,-73.9492589,-11.29999924,15.3,0,0,4,10,9
15,1,1582129643,40.836419,-73.944569,44.8,10,0,6.349999905,4,26,12
19,1,1581961985,40.714754,-73.997865,11,65,0,-1,4,22,10
21,1,1581808512,40.732184,-73.987472,11.2,65,0,-1,2,20,8
37,0,1581501842,40.7445108,-73.9872122,-19.79999924,28.2,0,11.8346,4,8,5
42,0,1581363131,40.729065,-74.0013843,-26.89999962,15.8,-1,0,0,7,3
6,1,1581698197,40.740871,-74.001384,9.6,109,0,-1,4,16,7
42,0,1582243218,40.7323079,-74.0007249,-31.60000038,16.2,-1,0,0,7,14
14,1,1581546733,40.727956,-74.001715,8.4,33.6,0,0,4,22,5
29,0,1582113607,40.7294692,-73.9768631,0,50,-1,0,7,2,12
15,1,1581686561,40.836936,-73.94398,41.5,10,0,3.980000019,4,26,7
2,1,1581454654,40.708678,-74.01472,4.6,65,0,-1,4,14,4
34,0,1582067158,40.7809935,-73.945324,0,16.3,0,0.073714755,4,3,11
36,1,1581222907,40.710086,-73.997575,6,65,0,-1,4,21,2
37,0,1581675069,40.7550219,-73.9733487,-19.10000038,13.6,0,0.120046794,4,8,7
36,1,1582251037,40.709978,-73.997674,6.8,65,0,-1,4,21,14
49,1,1582119910,40.734127,-73.985844,11.8,65,0,-1,4,25,12
37,0,1581257367,40.7456028,-74.0067352,-31.89999962,17.6,0,0.027863955,4,8,2
43,1,1581737684,40.75549455,-73.99139056,13.09728622,10,0,0.300000012,4,16,8
42,0,1582048801,40.7290403,-74.0013883,-26.39999962,142.5,-1,0,0,7,11
24,1,1582319877,40.829189,-73.946146,37.2,65,0,-1,4,23,14
7,1,1581519574,40.78635,-73.940281,5.9,65,0,-1,1,16,5
27,0,1581494403,40.8041004,-73.9681212,10.30000019,22.2,23.1,0,7,8,5
25,1,1581537817,40.762785,-73.971657,27.1,30,0,0,4,16,5
45,0,1581834906,40.7972942,-73.9486841,56.5,15.8,0,0,4,9,9
4,0,1582231928,40.7667728,-73.983947,0,33.1,-1,0,5,4,13
26,1,1582209687,40.807886,-73.959537,43.3,20,0,-1,4,17,13
27,0,1581886328,40.8041794,-73.9682881,0,32.3,-1,0,7,8,9
45,0,1582091360,40.7972943,-73.9486843,56.5,15.9,0,0.001595928,4,9,12
37,0,1581947990,40.7490985,-73.9800386,-10.69999981,22.1,0,3.4732335,4,8,10
40,1,1581648793,40.709498,-73.994064,-0.2,10,0,22.82999992,4,13,7
3,1,1581307919,40.721169,-73.975701,5.7,27,0,-1,4,17,3
28,0,1581299672,40.712154,-73.9873389,-5.700000286,28.4,-1,0,0,6,3
37,0,1582020115,40.7628645,-73.9686257,-19.5,45.7,0,2.9538128,4,8,11
42,0,1581353668,40.7290724,-74.0013744,-26.89999962,16.3,-1,0,0,7,3
